D[m],Cc,Cs,L [mm],M [Nmm],N [N],As
0.957810471,1,1,0.8,1.333333333,0.333333333,0.902723563
0.957158864,1.25,1,0.8,1.333333333,0.333333333,0.902723563
0.957279483,1.5,1,0.8,1.333333333,0.333333333,0.902723563
0.960747507,0.5,1.2,0.8,1.333333333,0.333333333,0.902723563
0.958396393,0.75,1.2,0.8,1.333333333,0.333333333,0.893605143
0.960772148,1,1.2,0.8,1.333333333,0.333333333,0.902723563
0.960499976,1.25,1.2,0.8,1.333333333,0.333333333,0.902723563
0.958058592,1.5,1.2,0.8,1.333333333,0.333333333,0.893605143
0.959050939,0.5,1.4,0.8,1.333333333,0.333333333,0.893605143
0.958179901,0.75,1.4,0.8,1.333333333,0.333333333,0.893605143
0.958038909,1,1.4,0.8,1.333333333,0.333333333,0.893605143
0.957889024,1.25,1.4,0.8,1.333333333,0.333333333,0.902723563
0.961181894,1.5,1.4,0.8,1.333333333,0.333333333,0.902723563
0.956898658,0.5,0.6,1,1.333333333,0.333333333,0.902723563
0.957555291,0.75,0.6,1,1.333333333,0.333333333,0.902723563
0.958301399,1,0.6,1,1.333333333,0.333333333,0.902723563
0.958392836,1.25,0.6,1,1.333333333,0.333333333,0.902723563
0.959232799,1.5,0.6,1,1.333333333,0.333333333,0.893605143
0.958847032,0.5,0.8,1,1.333333333,0.333333333,0.893605143
0.956973804,0.75,0.8,1,1.333333333,0.333333333,0.902723563
0.958210076,1,0.8,1,1.333333333,0.333333333,0.893605143
0.957364392,1.25,0.8,1,1.333333333,0.333333333,0.902723563
0.959760614,1.5,0.8,1,1.333333333,0.333333333,0.893605143
0.958102796,0.5,1,1,1.333333333,0.333333333,0.893605143
0.95823663,0.75,1,1,1.333333333,0.333333333,0.902723563
0.957238862,1,1,1,1.333333333,0.333333333,0.902723563
0.958948225,1.25,1,1,1.333333333,0.333333333,0.893605143
0.957557878,1.5,1,1,1.333333333,0.333333333,0.902723563
0.959475888,0.5,1.2,1,1.333333333,0.333333333,0.893605143
0.96024815,0.75,1.2,1,1.333333333,0.333333333,0.902723563
0.958435899,1,1.2,1,1.333333333,0.333333333,0.893605143
0.960597234,1.25,1.2,1,1.333333333,0.333333333,0.902723563
0.960007502,1.5,1.2,1,1.333333333,0.333333333,0.893605143
0.958626124,0.5,1.4,1,1.333333333,0.333333333,0.893605143
0.958551073,0.75,1.4,1,1.333333333,0.333333333,0.893605143
0.958417962,1,1.4,1,1.333333333,0.333333333,0.893605143
0.958307756,1.25,1.4,1,1.333333333,0.333333333,0.902723563
0.958400694,1.5,1.4,1,1.333333333,0.333333333,0.893605143
0.958657985,0.5,0.6,1.2,1.333333333,0.333333333,0.893605143
0.959039663,0.75,0.6,1.2,1.333333333,0.333333333,0.893605143
0.957377648,1,0.6,1.2,1.333333333,0.333333333,0.902723563
0.958913119,1.25,0.6,1.2,1.333333333,0.333333333,0.893605143
0.960889669,1.5,0.6,1.2,1.333333333,0.333333333,0.893605143
0.959005039,0.5,0.8,1.2,1.333333333,0.333333333,0.893605143
0.958870524,0.75,0.8,1.2,1.333333333,0.333333333,0.893605143
0.958036101,1,0.8,1.2,1.333333333,0.333333333,0.902723563
0.960126836,1.25,0.8,1.2,1.333333333,0.333333333,0.893605143
0.957177854,1.5,0.8,1.2,1.333333333,0.333333333,0.902723563
0.960408884,0.5,1,1.2,1.333333333,0.333333333,0.893605143
0.962949509,0.75,1,1.2,1.333333333,0.333333333,0.902723563
0.959588341,1,1,1.2,1.333333333,0.333333333,0.893605143
0.958878288,1.25,1,1.2,1.333333333,0.333333333,0.893605143
0.959451642,1.5,1,1.2,1.333333333,0.333333333,0.893605143
0.961152152,0.5,1.2,1.2,1.333333333,0.333333333,0.893605143
0.958180298,0.75,1.2,1.2,1.333333333,0.333333333,0.893605143
0.959413628,1,1.2,1.2,1.333333333,0.333333333,0.893605143
0.960445123,1.25,1.2,1.2,1.333333333,0.333333333,0.893605143
0.962259393,1.5,1.2,1.2,1.333333333,0.333333333,0.902723563
0.956850807,0.5,1.4,1.2,1.333333333,0.333333333,0.902723563
0.960247072,0.75,1.4,1.2,1.333333333,0.333333333,0.893605143
0.958093768,1,1.4,1.2,1.333333333,0.333333333,0.893605143
0.962745718,1.25,1.4,1.2,1.333333333,0.333333333,0.902723563
0.957924846,1.5,1.4,1.2,1.333333333,0.333333333,0.902723563
0.958341823,0.5,0.6,1.4,1.333333333,0.333333333,0.893605143
0.95996059,0.75,0.6,1.4,1.333333333,0.333333333,0.893605143
0.958277097,1,0.6,1.4,1.333333333,0.333333333,0.893605143
0.958601947,1.25,0.6,1.4,1.333333333,0.333333333,0.902723563
0.957008406,1.5,0.6,1.4,1.333333333,0.333333333,0.902723563
0.959122099,0.5,0.8,1.4,1.333333333,0.333333333,0.893605143
0.957088047,0.75,0.8,1.4,1.333333333,0.333333333,0.902723563
0.957786073,1,0.8,1.4,1.333333333,0.333333333,0.902723563
0.958249398,1.25,0.8,1.4,1.333333333,0.333333333,0.893605143
0.958253813,1.5,0.8,1.4,1.333333333,0.333333333,0.893605143
0.960108029,0.5,1,1.4,1.333333333,0.333333333,0.893605143
0.958469348,0.75,1,1.4,1.333333333,0.333333333,0.893605143
0.95809911,1,1,1.4,1.333333333,0.333333333,0.902723563
0.958777909,1.25,1,1.4,1.333333333,0.333333333,0.893605143
0.957413813,1.5,1,1.4,1.333333333,0.333333333,0.902723563
0.958009198,0.5,1.2,1.4,1.333333333,0.333333333,0.893605143
0.95732091,0.75,1.2,1.4,1.333333333,0.333333333,0.902723563
0.960014128,1,1.2,1.4,1.333333333,0.333333333,0.902723563
0.95947233,1.25,1.2,1.4,1.333333333,0.333333333,0.893605143
0.957196462,1.5,1.2,1.4,1.333333333,0.333333333,0.902723563
0.960558642,0.5,1.4,1.4,1.333333333,0.333333333,0.893605143
0.960685207,0.75,1.4,1.4,1.333333333,0.333333333,0.893605143
0.958886768,1,1.4,1.4,1.333333333,0.333333333,0.893605143
0.959131384,1.25,1.4,1.4,1.333333333,0.333333333,0.893605143
0.956971175,1.5,1.4,1.4,1.333333333,0.333333333,0.902723563
1.027512768,0.5,0.6,0.6,1.666666667,0.333333333,1.02126302
1.029336477,0.75,0.6,0.6,1.666666667,0.333333333,1.037473544
1.027494541,1,0.6,0.6,1.666666667,0.333333333,1.02126302
1.028477951,1.25,0.6,0.6,1.666666667,0.333333333,1.037473544
1.030004143,1.5,0.6,0.6,1.666666667,0.333333333,1.037473544
1.030671619,0.5,0.8,0.6,1.666666667,0.333333333,1.037473544
1.031418469,0.75,0.8,0.6,1.666666667,0.333333333,1.037473544
1.031840582,1,0.8,0.6,1.666666667,0.333333333,1.037473544
1.028285389,1.25,0.8,0.6,1.666666667,0.333333333,1.037473544
1.029703148,1.5,0.8,0.6,1.666666667,0.333333333,1.037473544
1.028870902,0.5,1,0.6,1.666666667,0.333333333,1.037473544
1.032160843,0.75,1,0.6,1.666666667,0.333333333,1.037473544
1.027486477,1,1,0.6,1.666666667,0.333333333,1.02126302
1.028849637,1.25,1,0.6,1.666666667,0.333333333,1.037473544
1.028628278,1.5,1,0.6,1.666666667,0.333333333,1.037473544
1.027486612,0.5,1.2,0.6,1.666666667,0.333333333,1.02126302
1.029402209,0.75,1.2,0.6,1.666666667,0.333333333,1.037473544
1.030247267,1,1.2,0.6,1.666666667,0.333333333,1.037473544
1.030929256,1.25,1.2,0.6,1.666666667,0.333333333,1.037473544
1.029887175,1.5,1.2,0.6,1.666666667,0.333333333,1.037473544
1.029289021,0.5,1.4,0.6,1.666666667,0.333333333,1.037473544
1.02807315,0.75,1.4,0.6,1.666666667,0.333333333,1.037473544
1.029112268,1,1.4,0.6,1.666666667,0.333333333,1.037473544
1.030919407,1.25,1.4,0.6,1.666666667,0.333333333,1.037473544
1.027319012,1.5,1.4,0.6,1.666666667,0.333333333,1.02126302
1.031362821,0.5,0.6,0.8,1.666666667,0.333333333,1.037473544
1.031596864,0.75,0.6,0.8,1.666666667,0.333333333,1.037473544
1.030859025,1,0.6,0.8,1.666666667,0.333333333,1.037473544
1.028781055,1.25,0.6,0.8,1.666666667,0.333333333,1.037473544
1.0280417,1.5,0.6,0.8,1.666666667,0.333333333,1.037473544
1.02819507,0.5,0.8,0.8,1.666666667,0.333333333,1.037473544
1.027339147,0.75,0.8,0.8,1.666666667,0.333333333,1.02126302
1.027298519,1,0.8,0.8,1.666666667,0.333333333,1.02126302
1.028198409,1.25,0.8,0.8,1.666666667,0.333333333,1.037473544
1.028037655,1.5,0.8,0.8,1.666666667,0.333333333,1.037473544
1.030543613,0.5,1,0.8,1.666666667,0.333333333,1.037473544
1.028668387,0.75,1,0.8,1.666666667,0.333333333,1.037473544
1.028332436,1,1,0.8,1.666666667,0.333333333,1.037473544
1.028555704,1.25,1,0.8,1.666666667,0.333333333,1.037473544
1.0280261,1.5,1,0.8,1.666666667,0.333333333,1.037473544
1.032300351,0.5,1.2,0.8,1.666666667,0.333333333,1.037473544
1.027991041,0.75,1.2,0.8,1.666666667,0.333333333,1.037473544
1.028015987,1,1.2,0.8,1.666666667,0.333333333,1.037473544
1.029209935,1.25,1.2,0.8,1.666666667,0.333333333,1.037473544
1.028664476,1.5,1.2,0.8,1.666666667,0.333333333,1.037473544
1.029699052,0.5,1.4,0.8,1.666666667,0.333333333,1.037473544
1.027335573,0.75,1.4,0.8,1.666666667,0.333333333,1.02126302
1.02864233,1,1.4,0.8,1.666666667,0.333333333,1.037473544
1.031613694,1.25,1.4,0.8,1.666666667,0.333333333,1.037473544
1.028800793,1.5,1.4,0.8,1.666666667,0.333333333,1.037473544
1.031583569,0.5,0.6,1,1.666666667,0.333333333,1.037473544
1.029629263,0.75,0.6,1,1.666666667,0.333333333,1.037473544
1.030790376,1,0.6,1,1.666666667,0.333333333,1.037473544
1.029371331,1.25,0.6,1,1.666666667,0.333333333,1.037473544
1.030798639,1.5,0.6,1,1.666666667,0.333333333,1.037473544
1.029936288,0.5,0.8,1,1.666666667,0.333333333,1.037473544
1.028334317,0.75,0.8,1,1.666666667,0.333333333,1.037473544
1.029485268,1,0.8,1,1.666666667,0.333333333,1.037473544
1.031458856,1.25,0.8,1,1.666666667,0.333333333,1.037473544
1.027352585,1.5,0.8,1,1.666666667,0.333333333,1.02126302
1.027321152,0.5,1,1,1.666666667,0.333333333,1.02126302
1.028431899,0.75,1,1,1.666666667,0.333333333,1.037473544
1.030105527,1,1,1,1.666666667,0.333333333,1.037473544
1.028211868,1.25,1,1,1.666666667,0.333333333,1.037473544
1.028945952,1.5,1,1,1.666666667,0.333333333,1.037473544
1.032439857,0.5,1.2,1,1.666666667,0.333333333,1.037473544
1.028412838,0.75,1.2,1,1.666666667,0.333333333,1.037473544
1.028852709,1,1.2,1,1.666666667,0.333333333,1.037473544
1.030366252,1.25,1.2,1,1.666666667,0.333333333,1.037473544
1.030470595,1.5,1.2,1,1.666666667,0.333333333,1.037473544
1.031376829,0.5,1.4,1,1.666666667,0.333333333,1.037473544
1.028822142,0.75,1.4,1,1.666666667,0.333333333,1.037473544
1.029134533,1,1.4,1,1.666666667,0.333333333,1.037473544
1.030193855,1.25,1.4,1,1.666666667,0.333333333,1.037473544
1.028216116,1.5,1.4,1,1.666666667,0.333333333,1.037473544
1.033105351,0.5,0.6,1.2,1.666666667,0.333333333,1.037473544
1.028276347,0.75,0.6,1.2,1.666666667,0.333333333,1.037473544
1.028142763,1,0.6,1.2,1.666666667,0.333333333,1.037473544
1.028386938,1.25,0.6,1.2,1.666666667,0.333333333,1.037473544
1.030715808,1.5,0.6,1.2,1.666666667,0.333333333,1.037473544
1.029836201,0.5,0.8,1.2,1.666666667,0.333333333,1.037473544
1.031181863,0.75,0.8,1.2,1.666666667,0.333333333,1.037473544
1.028337328,1,0.8,1.2,1.666666667,0.333333333,1.037473544
1.028604835,1.25,0.8,1.2,1.666666667,0.333333333,1.037473544
1.031416139,1.5,0.8,1.2,1.666666667,0.333333333,1.037473544
1.031232637,0.5,1,1.2,1.666666667,0.333333333,1.037473544
1.028523028,0.75,1,1.2,1.666666667,0.333333333,1.037473544
1.031765751,1,1,1.2,1.666666667,0.333333333,1.037473544
1.027391194,1.25,1,1.2,1.666666667,0.333333333,1.02126302
1.028597083,1.5,1,1.2,1.666666667,0.333333333,1.037473544
1.027286331,0.5,1.2,1.2,1.666666667,0.333333333,1.02126302
1.030473471,0.75,1.2,1.2,1.666666667,0.333333333,1.037473544
1.029673716,1,1.2,1.2,1.666666667,0.333333333,1.037473544
1.029961341,1.25,1.2,1.2,1.666666667,0.333333333,1.037473544
1.028658104,1.5,1.2,1.2,1.666666667,0.333333333,1.037473544
1.028860861,0.5,1.4,1.2,1.666666667,0.333333333,1.037473544
1.029122314,0.75,1.4,1.2,1.666666667,0.333333333,1.037473544
1.028647242,1,1.4,1.2,1.666666667,0.333333333,1.037473544
1.029004009,1.25,1.4,1.2,1.666666667,0.333333333,1.037473544
1.027425839,1.5,1.4,1.2,1.666666667,0.333333333,1.02126302
1.028850431,0.5,0.6,1.4,1.666666667,0.333333333,1.037473544
1.027392534,0.75,0.6,1.4,1.666666667,0.333333333,1.02126302
1.029166216,1,0.6,1.4,1.666666667,0.333333333,1.037473544
1.029053578,1.25,0.6,1.4,1.666666667,0.333333333,1.037473544
1.029243883,1.5,0.6,1.4,1.666666667,0.333333333,1.037473544
1.028146705,0.5,0.8,1.4,1.666666667,0.333333333,1.037473544
1.028052227,0.75,0.8,1.4,1.666666667,0.333333333,1.037473544
1.029171899,1,0.8,1.4,1.666666667,0.333333333,1.037473544
1.032834398,1.25,0.8,1.4,1.666666667,0.333333333,1.037473544
1.032046428,1.5,0.8,1.4,1.666666667,0.333333333,1.037473544
1.029130863,0.5,1,1.4,1.666666667,0.333333333,1.037473544
1.028374114,0.75,1,1.4,1.666666667,0.333333333,1.037473544
1.029919088,1,1,1.4,1.666666667,0.333333333,1.037473544
1.031026466,1.25,1,1.4,1.666666667,0.333333333,1.037473544
1.027523954,1.5,1,1.4,1.666666667,0.333333333,1.02126302
1.028831001,0.5,1.2,1.4,1.666666667,0.333333333,1.037473544
1.028011441,0.75,1.2,1.4,1.666666667,0.333333333,1.037473544
1.030376251,1,1.2,1.4,1.666666667,0.333333333,1.037473544
1.028094725,1.25,1.2,1.4,1.666666667,0.333333333,1.037473544
1.028183974,1.5,1.2,1.4,1.666666667,0.333333333,1.037473544
1.029723822,0.5,1.4,1.4,1.666666667,0.333333333,1.037473544
1.028390164,0.75,1.4,1.4,1.666666667,0.333333333,1.037473544
1.028319965,1,1.4,1.4,1.666666667,0.333333333,1.037473544
1.030595198,1.25,1.4,1.4,1.666666667,0.333333333,1.037473544
1.028963251,1.5,1.4,1.4,1.666666667,0.333333333,1.037473544
0.740102423,0.5,0.6,0.6,0.333333333,0.666666667,0.546092032
0.738296081,0.75,0.6,0.6,0.333333333,0.666666667,0.546092032
0.735942346,1,0.6,0.6,0.333333333,0.666666667,0.546092032
0.736409536,1.25,0.6,0.6,0.333333333,0.666666667,0.546092032
0.739178651,1.5,0.6,0.6,0.333333333,0.666666667,0.546092032
0.736158882,0.5,0.8,0.6,0.333333333,0.666666667,0.546092032
0.73615972,0.75,0.8,0.6,0.333333333,0.666666667,0.546092032
0.735173329,1,0.8,0.6,0.333333333,0.666666667,0.546092032
0.736648636,1.25,0.8,0.6,0.333333333,0.666666667,0.546092032
0.737670301,1.5,0.8,0.6,0.333333333,0.666666667,0.546092032
0.735650441,0.5,1,0.6,0.333333333,0.666666667,0.546092032
0.739216155,0.75,1,0.6,0.333333333,0.666666667,0.546092032
0.740964112,1,1,0.6,0.333333333,0.666666667,0.546092032
0.736274013,1.25,1,0.6,0.333333333,0.666666667,0.546092032
0.740547807,1.5,1,0.6,0.333333333,0.666666667,0.546092032
0.737036289,0.5,1.2,0.6,0.333333333,0.666666667,0.546092032
0.737603337,0.75,1.2,0.6,0.333333333,0.666666667,0.546092032
0.734323876,1,1.2,0.6,0.333333333,0.666666667,0.546092032
0.735795746,1.25,1.2,0.6,0.333333333,0.666666667,0.546092032
0.734746992,1.5,1.2,0.6,0.333333333,0.666666667,0.546092032
0.737795898,0.5,1.4,0.6,0.333333333,0.666666667,0.546092032
0.73730109,0.75,1.4,0.6,0.333333333,0.666666667,0.546092032
0.736230766,1,1.4,0.6,0.333333333,0.666666667,0.546092032
0.736015347,1.25,1.4,0.6,0.333333333,0.666666667,0.546092032
0.748791402,1.5,1.4,0.6,0.333333333,0.666666667,0.546092032
0.735866656,0.5,0.6,0.8,0.333333333,0.666666667,0.546092032
0.745234441,0.75,0.6,0.8,0.333333333,0.666666667,0.546092032
0.735585116,1,0.6,0.8,0.333333333,0.666666667,0.546092032
0.7369996,1.25,0.6,0.8,0.333333333,0.666666667,0.546092032
0.737447051,1.5,0.6,0.8,0.333333333,0.666666667,0.546092032
0.736562315,0.5,0.8,0.8,0.333333333,0.666666667,0.546092032
0.738581767,0.75,0.8,0.8,0.333333333,0.666666667,0.546092032
0.735086992,1,0.8,0.8,0.333333333,0.666666667,0.546092032
0.736966471,1.25,0.8,0.8,0.333333333,0.666666667,0.546092032
0.73655371,1.5,0.8,0.8,0.333333333,0.666666667,0.546092032
0.743196751,0.5,1,0.8,0.333333333,0.666666667,0.546092032
0.736536256,0.75,1,0.8,0.333333333,0.666666667,0.546092032
0.737288902,1,1,0.8,0.333333333,0.666666667,0.546092032
0.73685024,1.25,1,0.8,0.333333333,0.666666667,0.546092032
0.745975607,1.5,1,0.8,0.333333333,0.666666667,0.546092032
0.747364603,0.5,1.2,0.8,0.333333333,0.666666667,0.546092032
0.739753938,0.75,1.2,0.8,0.333333333,0.666666667,0.546092032
0.735576005,1,1.2,0.8,0.333333333,0.666666667,0.546092032
0.739920306,1.25,1.2,0.8,0.333333333,0.666666667,0.546092032
0.735583377,1.5,1.2,0.8,0.333333333,0.666666667,0.546092032
0.738978072,0.5,1.4,0.8,0.333333333,0.666666667,0.546092032
0.735848568,0.75,1.4,0.8,0.333333333,0.666666667,0.546092032
0.737123211,1,1.4,0.8,0.333333333,0.666666667,0.546092032
0.735920409,1.25,1.4,0.8,0.333333333,0.666666667,0.546092032
0.739888027,1.5,1.4,0.8,0.333333333,0.666666667,0.546092032
0.734686276,0.5,0.6,1,0.333333333,0.666666667,0.546092032
0.749120037,0.75,0.6,1,0.333333333,0.666666667,0.546092032
0.740106378,1,0.6,1,0.333333333,0.666666667,0.546092032
0.734547642,1.25,0.6,1,0.333333333,0.666666667,0.546092032
0.747872003,1.5,0.6,1,0.333333333,0.666666667,0.546092032
0.743025962,0.5,0.8,1,0.333333333,0.666666667,0.546092032
0.735960978,0.75,0.8,1,0.333333333,0.666666667,0.546092032
0.735089652,1,0.8,1,0.333333333,0.666666667,0.546092032
0.740017827,1.25,0.8,1,0.333333333,0.666666667,0.546092032
0.738547171,1.5,0.8,1,0.333333333,0.666666667,0.546092032
0.739697451,0.5,1,1,0.333333333,0.666666667,0.546092032
0.736356772,0.75,1,1,0.333333333,0.666666667,0.546092032
0.74014381,1,1,1,0.333333333,0.666666667,0.546092032
0.733032617,1.25,1,1,0.333333333,0.666666667,0.574460449
0.74004628,1.5,1,1,0.333333333,0.666666667,0.546092032
0.734686369,0.5,1.2,1,0.333333333,0.666666667,0.546092032
0.735906419,0.75,1.2,1,0.333333333,0.666666667,0.546092032
0.738113648,1,1.2,1,0.333333333,0.666666667,0.546092032
0.743445726,1.25,1.2,1,0.333333333,0.666666667,0.546092032
0.736338169,1.5,1.2,1,0.333333333,0.666666667,0.546092032
0.747104441,0.5,1.4,1,0.333333333,0.666666667,0.546092032
0.735707115,0.75,1.4,1,0.333333333,0.666666667,0.546092032
0.745831005,1,1.4,1,0.333333333,0.666666667,0.546092032
0.739480734,1.25,1.4,1,0.333333333,0.666666667,0.546092032
0.734857558,1.5,1.4,1,0.333333333,0.666666667,0.546092032
0.735556247,0.5,0.6,1.2,0.333333333,0.666666667,0.546092032
0.736060226,0.75,0.6,1.2,0.333333333,0.666666667,0.546092032
0.739332159,1,0.6,1.2,0.333333333,0.666666667,0.546092032
0.738941827,1.25,0.6,1.2,0.333333333,0.666666667,0.546092032
0.739386787,1.5,0.6,1.2,0.333333333,0.666666667,0.546092032
0.738537549,0.5,0.8,1.2,0.333333333,0.666666667,0.546092032
0.736758043,0.75,0.8,1.2,0.333333333,0.666666667,0.546092032
0.743424253,1,0.8,1.2,0.333333333,0.666666667,0.546092032
0.734415169,1.25,0.8,1.2,0.333333333,0.666666667,0.546092032
0.736782702,1.5,0.8,1.2,0.333333333,0.666666667,0.546092032
0.742952201,0.5,1,1.2,0.333333333,0.666666667,0.546092032
0.736903229,0.75,1,1.2,0.333333333,0.666666667,0.546092032
0.739234978,1,1,1.2,0.333333333,0.666666667,0.546092032
0.74573759,1.25,1,1.2,0.333333333,0.666666667,0.546092032
0.734737856,1.5,1,1.2,0.333333333,0.666666667,0.546092032
0.73533306,0.5,1.2,1.2,0.333333333,0.666666667,0.546092032
0.732299884,0.75,1.2,1.2,0.333333333,0.666666667,0.574460449
0.735101866,1,1.2,1.2,0.333333333,0.666666667,0.546092032
0.737518509,1.25,1.2,1.2,0.333333333,0.666666667,0.546092032
0.735348423,1.5,1.2,1.2,0.333333333,0.666666667,0.546092032
0.737684955,0.5,1.4,1.2,0.333333333,0.666666667,0.546092032
0.742212883,0.75,1.4,1.2,0.333333333,0.666666667,0.546092032
0.734813881,1,1.4,1.2,0.333333333,0.666666667,0.546092032
0.737498167,1.25,1.4,1.2,0.333333333,0.666666667,0.546092032
0.740103407,1.5,1.4,1.2,0.333333333,0.666666667,0.546092032
0.735134991,0.5,0.6,1.4,0.333333333,0.666666667,0.546092032
0.741807167,0.75,0.6,1.4,0.333333333,0.666666667,0.546092032
0.73753738,1,0.6,1.4,0.333333333,0.666666667,0.546092032
0.739236939,1.25,0.6,1.4,0.333333333,0.666666667,0.546092032
0.734265035,1.5,0.6,1.4,0.333333333,0.666666667,0.546092032
0.735587152,0.5,0.8,1.4,0.333333333,0.666666667,0.546092032
0.740339484,0.75,0.8,1.4,0.333333333,0.666666667,0.546092032
0.739074351,1,0.8,1.4,0.333333333,0.666666667,0.546092032
0.734867984,1.25,0.8,1.4,0.333333333,0.666666667,0.546092032
0.734865404,1.5,0.8,1.4,0.333333333,0.666666667,0.546092032
0.734765027,0.5,1,1.4,0.333333333,0.666666667,0.546092032
0.736060841,0.75,1,1.4,0.333333333,0.666666667,0.546092032
0.73500983,1,1,1.4,0.333333333,0.666666667,0.546092032
0.75106879,1.25,1,1.4,0.333333333,0.666666667,0.546092032
0.741288824,1.5,1,1.4,0.333333333,0.666666667,0.546092032
0.737571414,0.5,1.2,1.4,0.333333333,0.666666667,0.546092032
0.735799613,0.75,1.2,1.4,0.333333333,0.666666667,0.546092032
0.745315127,1,1.2,1.4,0.333333333,0.666666667,0.546092032
0.737027353,1.25,1.2,1.4,0.333333333,0.666666667,0.546092032
0.734881732,1.5,1.2,1.4,0.333333333,0.666666667,0.546092032
0.736750041,0.5,1.4,1.4,0.333333333,0.666666667,0.546092032
0.737001676,0.75,1.4,1.4,0.333333333,0.666666667,0.546092032
0.735797926,1,1.4,1.4,0.333333333,0.666666667,0.546092032
0.73922865,1.25,1.4,1.4,0.333333333,0.666666667,0.546092032
0.736000369,1.5,1.4,1.4,0.333333333,0.666666667,0.546092032
0.840193909,0.5,0.6,0.6,0.666666667,0.666666667,0.695026222
0.834838414,0.75,0.6,0.6,0.666666667,0.666666667,0.709210431
0.838623129,1,0.6,0.6,0.666666667,0.666666667,0.695026222
0.847212447,1.25,0.6,0.6,0.666666667,0.666666667,0.695026222
0.834970024,1.5,0.6,0.6,0.666666667,0.666666667,0.709210431
0.835344924,0.5,0.8,0.6,0.666666667,0.666666667,0.695026222
0.834478954,0.75,0.8,0.6,0.666666667,0.666666667,0.709210431
0.836807605,1,0.8,0.6,0.666666667,0.666666667,0.695026222
0.836469772,1.25,0.8,0.6,0.666666667,0.666666667,0.695026222
0.836195718,1.5,0.8,0.6,0.666666667,0.666666667,0.695026222
0.844245533,0.5,1,0.6,0.666666667,0.666666667,0.695026222
0.838734234,0.75,1,0.6,0.666666667,0.666666667,0.695026222
0.834808697,1,1,0.6,0.666666667,0.666666667,0.709210431
0.837671127,1.25,1,0.6,0.666666667,0.666666667,0.695026222
0.838900369,1.5,1,0.6,0.666666667,0.666666667,0.695026222
0.836005983,0.5,1.2,0.6,0.666666667,0.666666667,0.695026222
0.838499008,0.75,1.2,0.6,0.666666667,0.666666667,0.695026222
0.837823471,1,1.2,0.6,0.666666667,0.666666667,0.695026222
0.837477066,1.25,1.2,0.6,0.666666667,0.666666667,0.695026222
0.835285031,1.5,1.2,0.6,0.666666667,0.666666667,0.695026222
0.834519682,0.5,1.4,0.6,0.666666667,0.666666667,0.709210431
0.844838561,0.75,1.4,0.6,0.666666667,0.666666667,0.695026222
0.83608071,1,1.4,0.6,0.666666667,0.666666667,0.695026222
0.836803393,1.25,1.4,0.6,0.666666667,0.666666667,0.695026222
0.835455661,1.5,1.4,0.6,0.666666667,0.666666667,0.695026222
0.839389259,0.5,0.6,0.8,0.666666667,0.666666667,0.695026222
0.839161403,0.75,0.6,0.8,0.666666667,0.666666667,0.695026222
0.841478314,1,0.6,0.8,0.666666667,0.666666667,0.695026222
0.836188559,1.25,0.6,0.8,0.666666667,0.666666667,0.695026222
0.838327934,1.5,0.6,0.8,0.666666667,0.666666667,0.695026222
0.841692444,0.5,0.8,0.8,0.666666667,0.666666667,0.695026222
0.837941118,0.75,0.8,0.8,0.666666667,0.666666667,0.695026222
0.835824658,1,0.8,0.8,0.666666667,0.666666667,0.695026222
0.843897457,1.25,0.8,0.8,0.666666667,0.666666667,0.695026222
0.842512465,1.5,0.8,0.8,0.666666667,0.666666667,0.695026222
0.836528604,0.5,1,0.8,0.666666667,0.666666667,0.695026222
0.836711896,0.75,1,0.8,0.666666667,0.666666667,0.695026222
0.840957543,1,1,0.8,0.666666667,0.666666667,0.695026222
0.844517661,1.25,1,0.8,0.666666667,0.666666667,0.695026222
0.837616708,1.5,1,0.8,0.666666667,0.666666667,0.695026222
0.837818366,0.5,1.2,0.8,0.666666667,0.666666667,0.695026222
0.835561861,0.75,1.2,0.8,0.666666667,0.666666667,0.695026222
0.835708291,1,1.2,0.8,0.666666667,0.666666667,0.695026222
0.838806044,1.25,1.2,0.8,0.666666667,0.666666667,0.695026222
0.836068303,1.5,1.2,0.8,0.666666667,0.666666667,0.695026222
0.839749488,0.5,1.4,0.8,0.666666667,0.666666667,0.695026222
0.836996298,0.75,1.4,0.8,0.666666667,0.666666667,0.695026222
0.837457951,1,1.4,0.8,0.666666667,0.666666667,0.695026222
0.841747905,1.25,1.4,0.8,0.666666667,0.666666667,0.695026222
0.844960467,1.5,1.4,0.8,0.666666667,0.666666667,0.695026222
0.835390092,0.5,0.6,1,0.666666667,0.666666667,0.695026222
0.83648659,0.75,0.6,1,0.666666667,0.666666667,0.695026222
0.837692837,1,0.6,1,0.666666667,0.666666667,0.695026222
0.835521886,1.25,0.6,1,0.666666667,0.666666667,0.695026222
0.843205679,1.5,0.6,1,0.666666667,0.666666667,0.695026222
0.839249261,0.5,0.8,1,0.666666667,0.666666667,0.695026222
0.843530916,0.75,0.8,1,0.666666667,0.666666667,0.695026222
0.840094072,1,0.8,1,0.666666667,0.666666667,0.695026222
0.842588185,1.25,0.8,1,0.666666667,0.666666667,0.695026222
0.839945272,1.5,0.8,1,0.666666667,0.666666667,0.695026222
0.837989593,0.5,1,1,0.666666667,0.666666667,0.695026222
0.837380726,0.75,1,1,0.666666667,0.666666667,0.695026222
0.836157366,1,1,1,0.666666667,0.666666667,0.695026222
0.836455506,1.25,1,1,0.666666667,0.666666667,0.695026222
